"Drainage","River","Date","AvgOfAvg Daily Temp","AvgOfAvg Daily Discharge","AvgOfTotal Rain"
"SHOREY","Shorey Brook",6/10/2003 0:00:00,11.84,0.14,
"SHOREY","Shorey Brook",6/11/2003 0:00:00,12.36,0.13,
"SHOREY","Shorey Brook",6/12/2003 0:00:00,13.30,0.12,
"SHOREY","Shorey Brook",6/13/2003 0:00:00,13.37,0.11,
"SHOREY","Shorey Brook",6/14/2003 0:00:00,12.04,0.29,
"SHOREY","Shorey Brook",6/15/2003 0:00:00,10.50,0.37,
"SHOREY","Shorey Brook",6/16/2003 0:00:00,10.91,0.22,
"SHOREY","Shorey Brook",6/17/2003 0:00:00,11.93,0.15,
"SHOREY","Shorey Brook",6/18/2003 0:00:00,12.45,0.13,
"SHOREY","Shorey Brook",6/19/2003 0:00:00,12.89,0.12,
"SHOREY","Shorey Brook",6/20/2003 0:00:00,13.72,0.12,
"SHOREY","Shorey Brook",6/21/2003 0:00:00,14.01,0.11,
"SHOREY","Shorey Brook",6/22/2003 0:00:00,13.76,0.10,
"SHOREY","Shorey Brook",6/23/2003 0:00:00,14.06,0.10,
"SHOREY","Shorey Brook",6/24/2003 0:00:00,14.75,0.09,
"SHOREY","Shorey Brook",6/25/2003 0:00:00,15.45,0.09,
"SHOREY","Shorey Brook",6/26/2003 0:00:00,16.37,0.09,
"SHOREY","Shorey Brook",6/27/2003 0:00:00,17.22,0.08,
"SHOREY","Shorey Brook",6/28/2003 0:00:00,16.98,0.08,
"SHOREY","Shorey Brook",6/29/2003 0:00:00,16.08,0.07,
"SHOREY","Shorey Brook",6/30/2003 0:00:00,15.85,0.07,
"WEST","WB JIMMY",7/15/2002 0:00:00,15.86,7.50440096533229e-03,1.00
"WEST","WB JIMMY",7/16/2002 0:00:00,,9.04288514376417e-03,
"WEST","WB JIMMY",7/17/2002 0:00:00,15.12,7.50440096533229e-03,
"WEST","WB JIMMY",7/18/2002 0:00:00,16.70,6.91722878367633e-03,16.60
"WEST","WB JIMMY",7/19/2002 0:00:00,17.47,0.02,11.39
"WEST","WB JIMMY",7/20/2002 0:00:00,16.79,0.02,
"WEST","WB JIMMY",7/21/2002 0:00:00,16.93,0.01,
"WEST","WB JIMMY",7/22/2002 0:00:00,17.94,0.01,
"WEST","WB JIMMY",7/23/2002 0:00:00,18.83,0.01,24.39
"WEST","WB JIMMY",7/24/2002 0:00:00,16.81,0.01,
"WEST","WB JIMMY",7/25/2002 0:00:00,15.00,0.01,
"WEST","WB JIMMY",7/26/2002 0:00:00,14.77,0.01,0.20
"WEST","WB JIMMY",7/27/2002 0:00:00,15.28,9.04288514376417e-03,0.20
"WEST","WB JIMMY",7/28/2002 0:00:00,15.50,8.53923300680976e-03,0.40
"WEST","WB JIMMY",7/29/2002 0:00:00,17.04,8.53923300680976e-03,
"WEST","WB JIMMY",7/30/2002 0:00:00,18.44,8.02671076046218e-03,
"WEST","WB JIMMY",7/31/2002 0:00:00,18.44,6.91722878367633e-03,
"WEST","WB JIMMY",8/1/2002 0:00:00,18.74,6.97119784040904e-03,
"WEST","WB JIMMY",8/2/2002 0:00:00,18.42,0.01,37.79
"WEST","WB JIMMY",8/3/2002 0:00:00,18.26,0.01,
"WEST","WB JIMMY",8/4/2002 0:00:00,18.15,0.01,
"WEST","WB JIMMY",8/5/2002 0:00:00,19.11,9.04288514376417e-03,0.80
"WEST","WB JIMMY",8/6/2002 0:00:00,17.34,8.02671076046218e-03,0.20
"WEST","WB JIMMY",8/7/2002 0:00:00,15.50,6.97119784040904e-03,
"WEST","WB JIMMY",8/8/2002 0:00:00,14.94,6.59076052249501e-03,
"WEST","WB JIMMY",8/9/2002 0:00:00,14.59,6.25947838556765e-03,
"WEST","WB JIMMY",8/10/2002 0:00:00,15.38,5.86634625227346e-03,
"WEST","WB JIMMY",8/11/2002 0:00:00,16.35,5.63821380218758e-03,
"WEST","WB JIMMY",8/12/2002 0:00:00,16.94,5.40734155047124e-03,
"WEST","WB JIMMY",8/13/2002 0:00:00,17.83,5.34917386301059e-03,
"WEST","WB JIMMY",8/14/2002 0:00:00,18.78,4.9366004436253e-03,
"WEST","WB JIMMY",8/15/2002 0:00:00,19.58,4.75668877713762e-03,
"WEST","WB JIMMY",8/16/2002 0:00:00,,4.69627583002983e-03,
"WEST","WB JIMMY",8/17/2002 0:00:00,19.56,4.69627583002983e-03,
"WEST","WB JIMMY",8/18/2002 0:00:00,19.63,4.32882178039742e-03,
"WEST","WB JIMMY",8/19/2002 0:00:00,19.20,4.01549036117965e-03,
"WEST","WB JIMMY",8/20/2002 0:00:00,17.83,4.32882178039742e-03,2.40
"WEST","WB JIMMY",8/21/2002 0:00:00,16.13,4.51364547285162e-03,
"WEST","WB JIMMY",8/22/2002 0:00:00,16.20,4.26670098805922e-03,1.20
"WEST","WB JIMMY",8/23/2002 0:00:00,16.77,4.45228834402858e-03,0.80
"WEST","WB JIMMY",8/24/2002 0:00:00,14.99,4.9366004436253e-03,2.00
"WEST","WB JIMMY",8/25/2002 0:00:00,14.67,5.52313137614973e-03,
"WEST","WB JIMMY",8/26/2002 0:00:00,15.39,5.17354140773211e-03,
"WEST","WB JIMMY",8/27/2002 0:00:00,16.01,4.51364547285162e-03,
"WEST","WB JIMMY",8/28/2002 0:00:00,15.54,4.07871529213843e-03,
"WEST","WB JIMMY",8/29/2002 0:00:00,14.67,0.01,12.00
"WEST","WB JIMMY",8/30/2002 0:00:00,14.68,0.01,6.40
"WEST","WB JIMMY",8/31/2002 0:00:00,14.70,0.01,1.79
"WEST","WB JIMMY",9/1/2002 0:00:00,13.37,8.02671076046218e-03,0.40
"WEST","WB JIMMY",9/2/2002 0:00:00,13.96,7.50440096533229e-03,0.60
"WEST","WB JIMMY",9/3/2002 0:00:00,14.87,7.50440096533229e-03,0.80
"WEST","WB JIMMY",9/4/2002 0:00:00,16.07,6.64549596299342e-03,0.80
"WEST","WB JIMMY",9/5/2002 0:00:00,15.40,6.14791202869616e-03,5.19
"WEST","WB JIMMY",9/6/2002 0:00:00,14.04,5.52313137614973e-03,0.40
"WEST","WB JIMMY",9/7/2002 0:00:00,14.08,5.23227711012773e-03,
"WEST","WB JIMMY",9/8/2002 0:00:00,14.66,4.9366004436253e-03,
"WEST","WB JIMMY",9/9/2002 0:00:00,15.70,4.69627583002983e-03,0.20
"WEST","WB JIMMY",9/10/2002 0:00:00,16.51,4.69627583002983e-03,
"WEST","WB JIMMY",9/11/2002 0:00:00,15.33,4.45228834402858e-03,
"WEST","WB JIMMY",9/12/2002 0:00:00,13.13,4.07871529213843e-03,
"WEST","WB JIMMY",9/13/2002 0:00:00,13.09,3.69481160223582e-03,
"WEST","WB JIMMY",9/14/2002 0:00:00,14.54,3.75958147086447e-03,
"WEST","WB JIMMY",9/15/2002 0:00:00,16.18,4.01549036117965e-03,3.59
"WEST","WB JIMMY",9/16/2002 0:00:00,,0.01,15.00
"WEST","WB JIMMY",9/17/2002 0:00:00,15.26,9.53843948390132e-03,1.00
"WEST","WB JIMMY",9/18/2002 0:00:00,14.71,6.80891792314159e-03,1.39
"WEST","WB JIMMY",9/19/2002 0:00:00,14.42,6.03574889052565e-03,0.60
"WEST","WB JIMMY",9/20/2002 0:00:00,15.32,5.58075955908357e-03,
"WEST","WB JIMMY",9/21/2002 0:00:00,16.21,5.29082013812971e-03,
"WEST","WB JIMMY",9/22/2002 0:00:00,16.53,4.99614285024576e-03,0.20
"WEST","WB JIMMY",9/23/2002 0:00:00,15.77,5.17354140773211e-03,0.60
"WEST","WB JIMMY",9/24/2002 0:00:00,14.43,4.75668877713762e-03,0.20
"WEST","WB JIMMY",9/25/2002 0:00:00,13.62,4.63563417077072e-03,
"WEST","WB JIMMY",9/26/2002 0:00:00,13.26,4.99614285024576e-03,0.20
"WEST","WB JIMMY",9/27/2002 0:00:00,12.79,0.01,2.00
"WEST","WB JIMMY",9/28/2002 0:00:00,14.12,0.01,9.39
"WEST","WB JIMMY",9/29/2002 0:00:00,11.95,0.01,1.79
"WEST","WB JIMMY",9/30/2002 0:00:00,11.75,8.02671076046218e-03,2.00
"WEST","WB JIMMY",10/1/2002 0:00:00,13.49,9.04288514376417e-03,1.00
"WEST","WB JIMMY",10/2/2002 0:00:00,14.67,0.01,0.80
"WEST","WB JIMMY",10/3/2002 0:00:00,14.90,0.01,0.40
"WEST","WB JIMMY",10/4/2002 0:00:00,12.88,9.04288514376417e-03,0.40
"WEST","WB JIMMY",10/5/2002 0:00:00,13.83,0.01,1.00
"WEST","WB JIMMY",10/6/2002 0:00:00,12.30,9.04288514376417e-03,1.00
"WEST","WB JIMMY",10/7/2002 0:00:00,11.65,8.02671076046218e-03,1.00
"WEST","WB JIMMY",10/8/2002 0:00:00,10.32,7.50440096533229e-03,0.60
"WEST","WB JIMMY",10/9/2002 0:00:00,9.21,6.97119784040904e-03,0.60
"WEST","WB JIMMY",10/10/2002 0:00:00,10.60,6.97119784040904e-03,0.40
"WEST","WB JIMMY",10/11/2002 0:00:00,11.15,8.02671076046218e-03,0.60
"WEST","WB JIMMY",10/12/2002 0:00:00,11.72,0.06,6.19
"WEST","WB JIMMY",10/13/2002 0:00:00,11.61,0.04,6.59
"WEST","WB JIMMY",10/14/2002 0:00:00,10.13,0.02,6.00
"WEST","WB JIMMY",10/15/2002 0:00:00,7.72,0.01,7.40
"WEST","WB JIMMY",10/16/2002 0:00:00,,0.03,3.00
"WEST","WB JIMMY",10/17/2002 0:00:00,9.43,0.07,3.40
"WEST","WB JIMMY",10/18/2002 0:00:00,8.96,0.03,1.79
"WEST","WB JIMMY",10/19/2002 0:00:00,7.77,0.02,1.20
"WEST","WB JIMMY",10/20/2002 0:00:00,8.25,0.02,1.39
"WEST","WB JIMMY",10/21/2002 0:00:00,7.01,0.01,1.00
"WEST","WB JIMMY",10/22/2002 0:00:00,5.80,0.01,9.00
"WEST","WB JIMMY",10/23/2002 0:00:00,5.66,0.02,3.00
"WEST","WB JIMMY",10/24/2002 0:00:00,4.70,0.01,0.20
"WEST","WB JIMMY",10/25/2002 0:00:00,4.72,0.01,
"WEST","WB JIMMY",10/26/2002 0:00:00,5.47,0.02,7.59
"WEST","WB JIMMY",10/27/2002 0:00:00,6.92,0.03,2.20
"WEST","WB JIMMY",10/28/2002 0:00:00,6.45,0.02,0.40
"WEST","WB JIMMY",10/29/2002 0:00:00,4.66,0.01,
"WEST","WB JIMMY",10/30/2002 0:00:00,4.51,0.01,
"WEST","WB JIMMY",10/31/2002 0:00:00,3.96,0.01,
"WEST","WB JIMMY",11/1/2002 0:00:00,4.39,0.01,0.20
"WEST","WB JIMMY",11/2/2002 0:00:00,3.18,0.01,
"WEST","WB JIMMY",11/3/2002 0:00:00,2.71,0.01,0.20
"WEST","WB JIMMY",11/4/2002 0:00:00,2.94,0.01,0.60
"WEST","WB JIMMY",11/5/2002 0:00:00,3.47,0.01,
"WEST","WB JIMMY",11/6/2002 0:00:00,3.79,0.03,
"WEST","WB JIMMY",11/7/2002 0:00:00,3.70,0.03,
"WEST","WB JIMMY",11/8/2002 0:00:00,3.10,0.02,
"WEST","WB JIMMY",11/9/2002 0:00:00,4.93,0.02,
"WEST","WB JIMMY",11/10/2002 0:00:00,7.62,0.02,
"WEST","WB JIMMY",11/11/2002 0:00:00,10.17,0.02,
"WEST","WB JIMMY",11/12/2002 0:00:00,8.54,0.02,
"WEST","WB JIMMY",11/13/2002 0:00:00,7.98,0.05,
"WEST","WB JIMMY",11/14/2002 0:00:00,6.43,0.03,
"WEST","WB JIMMY",11/15/2002 0:00:00,5.66,0.03,
"WEST","WB JIMMY",11/16/2002 0:00:00,,0.02,
"WEST","WB JIMMY",11/17/2002 0:00:00,0.94,0.06,
"WEST","WB JIMMY",11/18/2002 0:00:00,3.42,0.10,
"WEST","WB JIMMY",11/19/2002 0:00:00,3.96,0.06,
"WEST","WB JIMMY",11/20/2002 0:00:00,4.12,0.05,
"WEST","WB JIMMY",11/21/2002 0:00:00,4.00,0.05,
"WEST","WB JIMMY",11/22/2002 0:00:00,4.62,0.09,
"WEST","WB JIMMY",11/23/2002 0:00:00,4.17,0.10,
"WEST","WB JIMMY",11/24/2002 0:00:00,4.20,0.06,
"WEST","WB JIMMY",11/25/2002 0:00:00,4.35,0.05,
"WEST","WB JIMMY",11/26/2002 0:00:00,4.20,0.04,
"WEST","WB JIMMY",11/27/2002 0:00:00,2.68,0.04,
"WEST","WB JIMMY",11/28/2002 0:00:00,0.76,0.04,
"WEST","WB JIMMY",11/29/2002 0:00:00,0.91,0.03,
"WEST","WB JIMMY",11/30/2002 0:00:00,2.21,0.03,
"WEST","WB JIMMY",12/1/2002 0:00:00,1.79,0.03,
"WEST","WB JIMMY",12/2/2002 0:00:00,1.00,0.03,
"WEST","WB JIMMY",12/3/2002 0:00:00,0.24,0.02,
"WEST","WB JIMMY",12/4/2002 0:00:00,-0.05,0.02,
"WEST","WB JIMMY",12/5/2002 0:00:00,-2.5e-03,0.02,
"WEST","WB JIMMY",12/6/2002 0:00:00,0.20,0.02,
"WEST","WB JIMMY",12/7/2002 0:00:00,0.02,0.02,
"WEST","WB JIMMY",12/8/2002 0:00:00,0.13,0.02,
"WEST","WB JIMMY",12/9/2002 0:00:00,-0.07,0.02,
"WEST","WB JIMMY",12/10/2002 0:00:00,-0.06,0.02,
"WEST","WB JIMMY",12/11/2002 0:00:00,-2.5e-03,0.02,
"WEST","WB JIMMY",12/12/2002 0:00:00,-0.04,0.03,
"WEST","WB JIMMY",12/13/2002 0:00:00,0.50,0.03,
"WEST","WB JIMMY",12/14/2002 0:00:00,0.89,0.08,
"WEST","WB JIMMY",12/15/2002 0:00:00,2.06,0.10,
"WEST","WB JIMMY",12/16/2002 0:00:00,,0.06,
"WEST","WB JIMMY",12/17/2002 0:00:00,0.38,0.05,
"WEST","WB JIMMY",12/18/2002 0:00:00,-0.04,0.04,
"WEST","WB JIMMY",12/19/2002 0:00:00,0.13,0.04,
"WEST","WB JIMMY",12/20/2002 0:00:00,1.40,0.05,
"WEST","WB JIMMY",12/21/2002 0:00:00,1.93,0.07,
"WEST","WB JIMMY",12/22/2002 0:00:00,2.16,0.05,
"WEST","WB JIMMY",12/23/2002 0:00:00,2.40,0.04,
"WEST","WB JIMMY",12/24/2002 0:00:00,1.77,0.04,
"WEST","WB JIMMY",12/25/2002 0:00:00,0.77,0.04,
"WEST","WB JIMMY",12/26/2002 0:00:00,-0.06,0.04,
"WEST","WB JIMMY",12/27/2002 0:00:00,0.06,0.04,
"WEST","WB JIMMY",12/28/2002 0:00:00,0.44,0.03,
"WEST","WB JIMMY",12/29/2002 0:00:00,0.89,0.03,
"WEST","WB JIMMY",12/30/2002 0:00:00,0.60,0.03,
"WEST","WB JIMMY",12/31/2002 0:00:00,1.32,0.03,
"WEST","WB JIMMY",1/1/2003 0:00:00,1.76,0.04,
"WEST","WB JIMMY",1/2/2003 0:00:00,-0.09,0.07,
"WEST","WB JIMMY",1/3/2003 0:00:00,0.01,0.05,
"WEST","WB JIMMY",1/4/2003 0:00:00,2.50000000000001e-03,0.05,
"WEST","WB JIMMY",1/5/2003 0:00:00,0.59,0.04,
"WEST","WB JIMMY",1/6/2003 0:00:00,0.25,0.04,
"WEST","WB JIMMY",1/7/2003 0:00:00,0.19,0.04,
"WEST","WB JIMMY",1/8/2003 0:00:00,0.29,0.04,
"WEST","WB JIMMY",1/9/2003 0:00:00,1.19,0.03,
"WEST","WB JIMMY",1/10/2003 0:00:00,1.08,0.03,
"WEST","WB JIMMY",1/11/2003 0:00:00,-0.06,0.03,
"WEST","WB JIMMY",1/12/2003 0:00:00,8.33333333333339e-04,0.03,
"WEST","WB JIMMY",1/13/2003 0:00:00,-0.05,0.03,
"WEST","WB JIMMY",1/14/2003 0:00:00,-0.09,0.03,
"WEST","WB JIMMY",1/15/2003 0:00:00,-0.09,0.03,
"WEST","WB JIMMY",1/16/2003 0:00:00,,0.03,
"WEST","WB JIMMY",1/17/2003 0:00:00,-0.06,0.03,
"WEST","WB JIMMY",1/18/2003 0:00:00,-0.09,0.03,
"WEST","WB JIMMY",1/19/2003 0:00:00,-0.09,0.03,
"WEST","WB JIMMY",1/20/2003 0:00:00,-0.09,0.03,
"WEST","WB JIMMY",1/21/2003 0:00:00,-0.09,0.03,
"WEST","WB JIMMY",1/22/2003 0:00:00,-0.09,0.02,
"WEST","WB JIMMY",1/23/2003 0:00:00,-0.09,0.02,
"WEST","WB JIMMY",1/24/2003 0:00:00,-0.09,0.02,
